,0,label
930,"[1, 60, 0]",310
931,"[1, 60, 0]",310
932,"[1, 60, 0]",310
933,"[1, 60, 0]",310
934,"[1, 60, 0]",310
935,"[1, 60, 0]",310
936,"[1, 60, 0]",310
937,"[1, 60, 0]",310
938,"[1, 60, 0]",310
939,"[1, 60, 0]",310
940,"[1, 60, 0]",310
941,"[1, 60, 0]",310
942,"[1, 60, 0]",310
943,"[1, 60, 0]",310
944,"[1, 60, 0]",310
945,"[1, 60, 0]",310
946,"[1, 60, 0]",310
947,"[1, 60, 0]",310
948,"[1, 60, 0]",310
949,"[1, 60, 0]",310
950,"[1, 60, 0]",310
951,"[1, 60, 0]",310
952,"[1, 60, 0]",310
953,"[1, 60, 0]",310
954,"[1, 60, 0]",310
955,"[1, 60, 0]",310
956,"[1, 60, 0]",310
957,"[1, 60, 0]",310
958,"[1, 60, 0]",310
959,"[1, 60, 0]",310
960,"[1, 60, 0]",310
961,"[1, 60, 0]",310
962,"[1, 60, 0]",310
963,"[1, 60, 0]",310
964,"[1, 60, 0]",310
965,"[1, 60, 0]",310
966,"[1, 60, 0]",310
967,"[1, 60, 0]",310
968,"[1, 60, 0]",310
969,"[1, 60, 0]",310
970,"[1, 60, 0]",310
971,"[1, 60, 0]",310
972,"[1, 60, 0]",310
973,"[1, 60, 0]",310
974,"[1, 60, 0]",310
975,"[1, 60, 0]",310
976,"[1, 60, 0]",310
977,"[1, 60, 0]",310
978,"[1, 60, 0]",310
979,"[1, 60, 0]",310
980,"[1, 60, 0]",310
981,"[1, 60, 0]",310
982,"[1, 60, 0]",310
983,"[1, 60, 0]",310
984,"[1, 60, 0]",310
985,"[1, 60, 0]",310
986,"[1, 60, 0]",310
987,"[1, 60, 0]",310
988,"[1, 60, 0]",310
989,"[1, 60, 0]",310
990,"[1, 60, 0]",310
991,"[1, 60, 0]",310
992,"[1, 60, 0]",310
993,"[1, 60, 0]",310
994,"[1, 60, 0]",310
995,"[1, 60, 0]",310
996,"[1, 60, 0]",310
997,"[1, 60, 0]",310
998,"[1, 60, 0]",310
999,"[1, 60, 0]",310
1000,"[1, 60, 0]",311
1001,"[1, 60, 0]",311
1002,"[1, 60, 0]",311
1003,"[1, 60, 0]",311
1004,"[1, 60, 0]",311
1005,"[1, 60, 0]",311
1006,"[1, 60, 0]",311
1007,"[1, 60, 0]",311
1008,"[1, 60, 0]",311
1009,"[1, 60, 0]",311
1010,"[1, 60, 0]",311
1011,"[1, 60, 0]",311
1012,"[1, 60, 0]",311
1013,"[1, 60, 0]",311
1014,"[1, 60, 0]",311
1015,"[1, 60, 0]",311
1016,"[1, 60, 0]",311
1017,"[1, 60, 0]",311
1018,"[1, 118, 0]",311
1019,"[1, 118, 0]",311
1020,"[1, 118, 0]",311
1021,"[1, 60, 0]",311
1022,"[1, 60, 0]",311
1023,"[1, 60, 0]",311
1024,"[1, 60, 0]",311
1025,"[1, 60, 0]",311
1026,"[1, 60, 0]",311
1027,"[1, 60, 0]",311
1028,"[1, 60, 0]",311
1029,"[1, 60, 0]",311
1030,"[1, 60, 0]",311
1031,"[1, 60, 0]",311
1032,"[1, 60, 0]",311
1033,"[1, 60, 0]",311
1034,"[1, 60, 0]",311
1035,"[1, 60, 0]",311
1036,"[1, 60, 0]",311
1037,"[1, 60, 0]",311
1038,"[1, 60, 0]",311
1039,"[1, 60, 0]",311
1040,"[1, 60, 0]",311
1041,"[1, 60, 0]",311
1042,"[1, 60, 0]",311
1043,"[1, 60, 0]",311
1044,"[1, 60, 0]",311
1045,"[1, 60, 0]",311
1046,"[1, 60, 0]",311
1047,"[1, 60, 0]",311
1048,"[1, 60, 0]",311
1049,"[1, 60, 0]",311
1050,"[1, 60, 0]",311
1051,"[1, 60, 0]",311
1052,"[1, 60, 0]",311
1053,"[1, 60, 0]",311
1054,"[1, 60, 0]",311
1055,"[1, 60, 0]",311
1056,"[1, 60, 0]",311
1057,"[1, 60, 0]",311
1058,"[1, 60, 0]",311
1059,"[1, 60, 0]",311
1060,"[1, 60, 0]",311
1061,"[1, 60, 0]",311
1062,"[1, 60, 0]",311
1063,"[1, 60, 0]",311
1064,"[1, 60, 0]",311
1065,"[1, 60, 0]",311
1066,"[1, 60, 0]",311
1067,"[1, 60, 0]",311
1068,"[1, 60, 0]",311
1069,"[1, 60, 0]",311
1070,"[1, 60, 0]",311
1071,"[1, 60, 0]",311
1072,"[1, 60, 0]",311
1073,"[1, 60, 0]",311
1074,"[1, 60, 0]",311
1075,"[1, 60, 0]",311
1076,"[1, 60, 0]",311
1077,"[1, 60, 0]",311
1078,"[1, 60, 0]",311
1079,"[1, 60, 0]",311
1080,"[1, 60, 0]",311
1081,"[1, 60, 0]",311
1082,"[1, 60, 0]",311
1083,"[1, 60, 0]",311
1084,"[1, 60, 0]",311
1085,"[1, 60, 0]",311
1086,"[1, 60, 0]",311
1087,"[1, 60, 0]",311
1088,"[1, 60, 0]",311
1089,"[1, 60, 0]",311
1090,"[1, 60, 0]",311
1091,"[1, 60, 0]",311
1092,"[1, 60, 0]",311
1093,"[1, 60, 0]",311
1094,"[1, 60, 0]",311
1095,"[1, 60, 0]",311
1096,"[1, 60, 0]",311
1097,"[1, 60, 0]",311
1098,"[1, 60, 0]",311
1099,"[1, 60, 0]",311
1100,"[1, 60, 0]",311
1101,"[1, 60, 0]",311
1102,"[1, 60, 0]",311
1103,"[1, 60, 0]",311
1104,"[1, 60, 0]",311
1105,"[1, 60, 0]",311
1106,"[1, 60, 0]",311
1107,"[1, 60, 0]",311
1108,"[1, 60, 0]",311
1109,"[1, 60, 0]",311
1110,"[1, 60, 0]",311
1111,"[1, 60, 0]",311
1112,"[1, 60, 0]",311
1113,"[1, 60, 0]",311
1114,"[1, 60, 0]",311
1115,"[1, 60, 0]",311
1116,"[1, 60, 0]",311
1117,"[1, 60, 0]",311
1118,"[1, 60, 0]",311
1119,"[1, 60, 0]",311
1120,"[1, 60, 0]",311
1121,"[1, 118, 0]",311
1122,"[1, 118, 0]",311
1123,"[1, 118, 0]",311
1124,"[1, 266, 0]",311
1125,"[1, 118, 0]",311
1126,"[1, 60, 0]",311
1127,"[1, 60, 0]",311
1128,"[1, 60, 0]",311
1129,"[1, 60, 0]",311
1130,"[1, 60, 0]",311
1131,"[1, 60, 0]",311
1132,"[1, 60, 0]",311
1133,"[1, 60, 0]",311
1134,"[1, 60, 0]",311
1135,"[1, 60, 0]",311
1136,"[1, 60, 0]",311
1137,"[1, 60, 0]",311
1138,"[1, 60, 0]",311
1139,"[1, 60, 0]",311
1140,"[1, 60, 0]",311
1141,"[1, 60, 0]",311
1142,"[1, 60, 0]",311
1143,"[1, 60, 0]",311
1144,"[1, 60, 0]",311
1145,"[1, 60, 0]",311
1146,"[1, 60, 0]",311
1147,"[1, 60, 0]",311
1148,"[1, 60, 0]",311
1149,"[1, 60, 0]",311
1150,"[1, 60, 0]",311
1151,"[1, 60, 0]",311
1152,"[1, 60, 0]",311
1153,"[1, 60, 0]",311
1154,"[1, 60, 0]",311
1155,"[1, 60, 0]",311
1156,"[1, 60, 0]",311
1157,"[1, 60, 0]",311
1158,"[1, 60, 0]",311
1159,"[1, 60, 0]",311
1160,"[1, 60, 0]",311
1161,"[1, 60, 0]",311
1162,"[1, 60, 0]",311
1163,"[1, 60, 0]",311
1164,"[1, 60, 0]",311
1165,"[1, 60, 0]",311
1166,"[1, 60, 0]",311
1167,"[1, 60, 0]",311
1168,"[1, 60, 0]",311
1169,"[1, 60, 0]",311
1170,"[1, 60, 0]",311
1171,"[1, 60, 0]",311
1172,"[1, 60, 0]",311
1173,"[1, 60, 0]",311
1174,"[1, 60, 0]",311
1175,"[1, 60, 0]",311
1176,"[1, 60, 0]",311
1177,"[1, 60, 0]",311
1178,"[1, 60, 0]",311
1179,"[1, 60, 0]",311
1180,"[1, 60, 0]",311
1181,"[1, 60, 0]",311
1182,"[1, 60, 0]",311
1183,"[1, 60, 0]",311
1184,"[1, 60, 0]",311
1185,"[1, 60, 0]",311
1186,"[1, 60, 0]",311
1187,"[1, 60, 0]",311
1188,"[1, 60, 0]",311
1189,"[1, 60, 0]",311
1190,"[1, 60, 0]",311
1191,"[1, 60, 0]",311
1192,"[1, 60, 0]",311
1193,"[1, 60, 0]",311
1194,"[1, 60, 0]",311
1195,"[1, 60, 0]",311
1196,"[1, 60, 0]",311
1197,"[1, 60, 0]",311
1198,"[1, 60, 0]",311
1199,"[1, 60, 0]",311
1200,"[1, 60, 0]",320
1201,"[1, 60, 0]",320
1202,"[1, 60, 0]",320
1203,"[1, 60, 0]",320
1204,"[1, 60, 0]",320
1205,"[1, 60, 0]",320
1206,"[1, 60, 0]",320
1207,"[1, 60, 0]",320
1208,"[1, 60, 0]",320
1209,"[1, 60, 0]",320
1210,"[1, 60, 0]",320
1211,"[1, 60, 0]",320
1212,"[1, 60, 0]",320
1213,"[1, 60, 0]",320
1214,"[1, 60, 0]",320
1215,"[1, 60, 0]",320
1216,"[1, 60, 0]",320
1217,"[1, 60, 0]",320
1218,"[1, 60, 0]",320
1219,"[1, 60, 0]",320
1220,"[1, 270, 0]",320
1221,"[1, 60, 0]",320
1222,"[1, 60, 0]",320
1223,"[1, 60, 0]",320
1224,"[1, 60, 0]",320
1225,"[1, 60, 0]",320
1226,"[1, 60, 0]",320
1227,"[1, 60, 0]",320
1228,"[1, 60, 0]",320
1229,"[1, 60, 0]",320
1230,"[1, 60, 0]",320
1231,"[1, 60, 0]",320
1232,"[1, 60, 0]",320
1233,"[1, 60, 0]",320
1234,"[1, 60, 0]",320
1235,"[1, 60, 0]",320
1236,"[1, 60, 0]",320
1237,"[1, 60, 0]",320
1238,"[1, 60, 0]",320
1239,"[1, 60, 0]",320
1240,"[1, 60, 0]",320
1241,"[1, 60, 0]",320
1242,"[1, 60, 0]",320
1243,"[1, 60, 0]",320
1244,"[1, 60, 0]",320
1245,"[1, 60, 0]",320
1246,"[1, 60, 0]",320
1247,"[1, 60, 0]",320
1248,"[1, 60, 0]",320
1249,"[1, 60, 0]",320
1250,"[1, 60, 0]",320
1251,"[1, 60, 0]",320
1252,"[1, 60, 0]",320
1253,"[1, 60, 0]",320
1254,"[1, 60, 0]",320
1255,"[1, 60, 0]",320
1256,"[1, 60, 0]",320
1257,"[1, 60, 0]",320
1258,"[1, 60, 0]",320
1259,"[1, 60, 0]",320
1260,"[1, 60, 0]",320
1261,"[1, 60, 0]",320
1262,"[1, 60, 0]",320
1263,"[1, 60, 0]",320
1264,"[1, 60, 0]",320
1265,"[1, 60, 0]",320
1266,"[1, 60, 0]",320
1267,"[1, 60, 0]",320
1268,"[1, 60, 0]",320
1269,"[0, 52, 0]",320
1270,"[1, 60, 0]",320
1271,"[1, 60, 0]",320
1272,"[1, 60, 0]",320
1273,"[1, 60, 0]",320
1274,"[1, 60, 0]",320
1275,"[1, 60, 0]",320
1276,"[1, 60, 0]",320
1277,"[1, 60, 0]",320
1278,"[1, 60, 0]",320
1279,"[1, 60, 0]",320
1280,"[1, 60, 0]",320
1281,"[1, 60, 0]",320
1282,"[1, 60, 0]",320
1283,"[1, 60, 0]",320
1284,"[1, 60, 0]",320
1285,"[1, 60, 0]",320
1286,"[1, 60, 0]",320
1287,"[1, 60, 0]",320
1288,"[1, 60, 0]",320
1289,"[1, 60, 0]",320
1290,"[1, 60, 0]",320
1291,"[1, 60, 0]",320
1292,"[1, 60, 0]",320
1293,"[1, 60, 0]",320
1294,"[1, 60, 0]",320
1295,"[1, 60, 0]",320
1296,"[1, 60, 0]",320
1297,"[1, 60, 0]",320
1298,"[1, 60, 0]",320
1299,"[1, 60, 0]",320
1300,"[1, 60, 0]",320
1301,"[1, 60, 0]",320
1302,"[1, 60, 0]",320
1303,"[1, 60, 0]",320
1304,"[1, 60, 0]",320
1305,"[1, 60, 0]",320
1306,"[1, 60, 0]",320
1307,"[1, 60, 0]",320
1308,"[1, 60, 0]",320
1309,"[1, 60, 0]",320
1310,"[1, 60, 0]",320
1311,"[1, 60, 0]",320
1312,"[1, 60, 0]",320
1313,"[1, 60, 0]",320
1314,"[1, 60, 0]",320
1315,"[1, 60, 0]",320
1316,"[1, 60, 0]",320
1317,"[1, 60, 0]",320
1318,"[1, 60, 0]",320
1319,"[1, 60, 0]",320
1320,"[1, 60, 0]",320
1321,"[1, 105, 0]",320
1322,"[1, 270, 0]",320
1323,"[1, 60, 0]",320
1324,"[1, 105, 0]",320
1325,"[1, 105, 0]",320
1326,"[1, 105, 0]",320
1327,"[1, 105, 0]",320
1328,"[1, 270, 0]",320
1329,"[1, 105, 0]",320
1330,"[1, 60, 0]",320
1331,"[1, 60, 0]",320
1332,"[1, 60, 0]",320
1333,"[1, 60, 0]",320
1334,"[1, 60, 0]",320
1335,"[1, 60, 0]",320
1336,"[1, 60, 0]",320
1337,"[1, 60, 0]",320
1338,"[1, 60, 0]",320
1339,"[1, 60, 0]",320
1340,"[1, 60, 0]",320
1341,"[1, 60, 0]",320
1342,"[1, 60, 0]",320
1343,"[1, 60, 0]",320
1344,"[1, 60, 0]",320
1345,"[1, 60, 0]",320
1346,"[1, 60, 0]",320
1347,"[1, 60, 0]",320
1348,"[1, 60, 0]",320
1349,"[1, 60, 0]",320
1350,"[1, 60, 0]",320
1351,"[1, 60, 0]",320
1352,"[1, 60, 0]",320
1353,"[1, 60, 0]",320
1354,"[1, 60, 0]",320
1355,"[1, 60, 0]",320
1356,"[1, 60, 0]",320
1357,"[1, 60, 0]",320
1358,"[1, 60, 0]",320
1359,"[1, 60, 0]",320
1360,"[1, 60, 0]",320
1361,"[1, 60, 0]",320
1362,"[1, 60, 0]",320
1363,"[1, 60, 0]",320
1364,"[1, 60, 0]",320
1365,"[1, 60, 0]",320
1366,"[1, 60, 0]",320
1367,"[1, 60, 0]",320
1368,"[1, 60, 0]",320
1369,"[1, 60, 0]",320
1370,"[1, 60, 0]",320
1371,"[1, 60, 0]",320
1372,"[1, 60, 0]",320
1373,"[1, 60, 0]",320
1374,"[1, 60, 0]",320
1375,"[1, 60, 0]",320
1376,"[1, 60, 0]",320
1377,"[1, 60, 0]",320
1378,"[1, 60, 0]",320
1379,"[1, 60, 0]",320
1380,"[1, 60, 0]",320
1381,"[1, 60, 0]",320
1382,"[1, 60, 0]",320
1383,"[1, 60, 0]",320
1384,"[1, 60, 0]",320
1385,"[1, 60, 0]",320
1386,"[1, 60, 0]",320
1387,"[1, 60, 0]",320
1388,"[1, 60, 0]",320
1389,"[1, 60, 0]",320
1390,"[1, 60, 0]",320
1391,"[1, 60, 0]",320
1392,"[1, 60, 0]",320
1393,"[1, 60, 0]",320
1394,"[1, 60, 0]",320
1395,"[1, 60, 0]",320
1396,"[1, 60, 0]",320
1397,"[1, 60, 0]",320
1398,"[1, 60, 0]",320
1399,"[1, 60, 0]",320
1400,"[1, 60, 0]",321
1401,"[1, 60, 0]",321
1402,"[1, 60, 0]",321
1403,"[1, 60, 0]",321
1404,"[1, 60, 0]",321
1405,"[1, 60, 0]",321
1406,"[1, 60, 0]",321
1407,"[1, 60, 0]",321
1408,"[1, 60, 0]",321
1409,"[1, 60, 0]",321
1410,"[1, 60, 0]",321
1411,"[1, 60, 0]",321
1412,"[1, 60, 0]",321
1413,"[1, 60, 0]",321
1414,"[1, 60, 0]",321
1415,"[1, 60, 0]",321
1416,"[1, 60, 0]",321
1417,"[1, 60, 0]",321
1418,"[1, 60, 0]",321
1419,"[1, 60, 0]",321
1420,"[1, 60, 0]",321
1421,"[1, 60, 0]",321
1422,"[1, 60, 0]",321
1423,"[1, 60, 0]",321
1424,"[1, 60, 0]",321
1425,"[1, 60, 0]",321
1426,"[1, 60, 0]",321
1427,"[1, 60, 0]",321
1428,"[1, 60, 0]",321
1429,"[1, 60, 0]",321
1430,"[1, 60, 0]",321
1431,"[1, 60, 0]",321
1432,"[1, 60, 0]",321
1433,"[1, 60, 0]",321
1434,"[1, 60, 0]",321
1435,"[1, 60, 0]",321
1436,"[1, 60, 0]",321
1437,"[1, 60, 0]",321
1438,"[1, 60, 0]",321
1439,"[1, 60, 0]",321
1440,"[1, 60, 0]",321
1441,"[1, 60, 0]",321
1442,"[1, 60, 0]",321
1443,"[1, 60, 0]",321
1444,"[1, 60, 0]",321
1445,"[1, 60, 0]",321
1446,"[1, 60, 0]",321
1447,"[1, 60, 0]",321
1448,"[1, 60, 0]",321
1449,"[1, 60, 0]",321
1450,"[1, 60, 0]",321
1451,"[1, 60, 0]",321
1452,"[1, 60, 0]",321
1453,"[0, 60, 0]",321
1454,"[1, 60, 0]",321
1455,"[1, 60, 0]",321
1456,"[1, 60, 0]",321
1457,"[1, 60, 0]",321
1458,"[0, 60, 0]",321
1459,"[1, 60, 0]",321
1460,"[1, 60, 0]",321
1461,"[1, 60, 0]",321
1462,"[0, 60, 0]",321
1463,"[1, 60, 0]",321
1464,"[1, 60, 0]",321
1465,"[1, 60, 0]",321
1466,"[1, 60, 0]",321
1467,"[1, 60, 0]",321
1468,"[1, 60, 0]",321
1469,"[1, 60, 0]",321
1470,"[1, 60, 0]",321
1471,"[1, 60, 0]",321
1472,"[1, 60, 0]",321
1473,"[1, 60, 0]",321
1474,"[1, 60, 0]",321
1475,"[1, 60, 0]",321
1476,"[1, 60, 0]",321
1477,"[1, 60, 0]",321
1478,"[1, 60, 0]",321
1479,"[1, 60, 0]",321
1480,"[1, 60, 0]",321
1481,"[1, 60, 0]",321
1482,"[1, 60, 0]",321
1483,"[1, 60, 0]",321
1484,"[1, 60, 0]",321
1485,"[1, 60, 0]",321
1486,"[1, 60, 0]",321
1487,"[1, 60, 0]",321
1488,"[1, 60, 0]",321
1489,"[1, 60, 0]",321
1490,"[1, 60, 0]",321
1491,"[1, 60, 0]",321
1492,"[1, 60, 0]",321
1493,"[1, 60, 0]",321
1494,"[1, 60, 0]",321
1495,"[1, 60, 0]",321
1496,"[1, 60, 0]",321
1497,"[1, 60, 0]",321
1498,"[1, 60, 0]",321
1499,"[1, 60, 0]",321
1500,"[1, 60, 0]",321
1501,"[1, 60, 0]",321
1502,"[1, 60, 0]",321
1503,"[1, 60, 0]",321
1504,"[1, 60, 0]",321
1505,"[1, 60, 0]",321
1506,"[1, 60, 0]",321
1507,"[1, 60, 0]",321
1508,"[1, 60, 0]",321
1509,"[1, 60, 0]",321
1510,"[1, 60, 0]",321
1511,"[1, 60, 0]",321
1512,"[1, 60, 0]",321
1513,"[1, 60, 0]",321
1514,"[1, 60, 0]",321
1515,"[1, 60, 0]",321
1516,"[1, 60, 0]",321
1517,"[1, 60, 0]",321
1518,"[1, 60, 0]",321
1519,"[1, 60, 0]",321
1520,"[1, 60, 0]",321
1521,"[1, 60, 0]",321
1522,"[1, 60, 0]",321
1523,"[1, 60, 0]",321
1524,"[1, 60, 0]",321
1525,"[1, 60, 0]",321
1526,"[1, 60, 0]",321
1527,"[1, 60, 0]",321
1528,"[1, 60, 0]",321
1529,"[1, 60, 0]",321
1530,"[1, 60, 0]",321
1531,"[1, 60, 0]",321
1532,"[1, 60, 0]",321
1533,"[1, 60, 0]",321
1534,"[1, 60, 0]",321
1535,"[1, 60, 0]",321
1536,"[1, 60, 0]",321
1537,"[1, 60, 0]",321
1538,"[1, 60, 0]",321
1539,"[1, 60, 0]",321
1540,"[1, 60, 0]",321
1541,"[1, 60, 0]",321
1542,"[1, 60, 0]",321
1543,"[1, 60, 0]",321
1544,"[1, 60, 0]",321
1545,"[1, 60, 0]",321
1546,"[1, 60, 0]",321
1547,"[1, 60, 0]",321
1548,"[1, 60, 0]",321
1549,"[1, 60, 0]",321
1550,"[1, 60, 0]",321
1551,"[1, 60, 0]",321
1552,"[1, 60, 0]",321
1553,"[1, 60, 0]",321
1554,"[1, 60, 0]",321
1555,"[1, 60, 0]",321
1556,"[1, 60, 0]",321
1557,"[1, 60, 0]",321
1558,"[1, 60, 0]",321
1559,"[1, 60, 0]",321
1560,"[1, 60, 0]",321
1561,"[1, 60, 0]",321
1562,"[1, 60, 0]",321
1563,"[1, 60, 0]",321
1564,"[1, 60, 0]",321
1565,"[1, 60, 0]",321
1566,"[1, 60, 0]",321
1567,"[1, 60, 0]",321
1568,"[1, 60, 0]",321
1569,"[1, 60, 0]",321
1570,"[1, 60, 0]",321
1571,"[1, 60, 0]",321
1572,"[1, 60, 0]",321
1573,"[1, 60, 0]",321
1574,"[1, 60, 0]",321
1575,"[1, 60, 0]",321
1576,"[1, 60, 0]",321
1577,"[1, 60, 0]",321
1578,"[1, 60, 0]",321
1579,"[1, 60, 0]",321
1580,"[1, 60, 0]",321
1581,"[1, 60, 0]",321
1582,"[1, 60, 0]",321
1583,"[1, 60, 0]",321
1584,"[1, 60, 0]",321
1585,"[1, 60, 0]",321
1586,"[1, 60, 0]",321
1587,"[1, 60, 0]",321
1588,"[1, 60, 0]",321
1589,"[1, 60, 0]",321
1590,"[1, 60, 0]",321
1591,"[1, 60, 0]",321
1592,"[1, 60, 0]",321
1593,"[1, 60, 0]",321
1594,"[1, 60, 0]",321
1595,"[1, 60, 0]",321
1596,"[1, 60, 0]",321
1597,"[1, 60, 0]",321
1598,"[1, 60, 0]",321
1599,"[1, 60, 0]",321
1600,"[1, 64, 0]",410
1601,"[1, 64, 0]",410
1602,"[1, 64, 0]",410
1603,"[1, 64, 0]",410
1604,"[1, 64, 0]",410
1605,"[1, 64, 0]",410
1606,"[1, 64, 0]",410
1607,"[1, 64, 0]",410
1608,"[1, 64, 0]",410
1609,"[1, 64, 0]",410
1610,"[1, 64, 0]",410
1611,"[1, 64, 0]",410
1612,"[1, 64, 0]",410
1613,"[1, 64, 0]",410
1614,"[1, 64, 0]",410
1615,"[1, 64, 0]",410
1616,"[1, 64, 0]",410
1617,"[1, 64, 0]",410
1618,"[1, 64, 0]",410
1619,"[1, 64, 0]",410
1620,"[1, 64, 0]",410
1621,"[1, 64, 0]",410
1622,"[1, 64, 0]",410
1623,"[1, 64, 0]",410
1624,"[1, 64, 0]",410
1625,"[1, 64, 0]",410
1626,"[1, 64, 0]",410
1627,"[1, 64, 0]",410
1628,"[1, 64, 0]",410
1629,"[1, 64, 0]",410
1630,"[1, 64, 0]",410
1631,"[1, 64, 0]",410
1632,"[1, 64, 0]",410
1633,"[1, 64, 0]",410
1634,"[1, 64, 0]",410
1635,"[1, 64, 0]",410
1636,"[1, 64, 0]",410
1637,"[1, 64, 0]",410
1638,"[1, 64, 0]",410
1639,"[1, 64, 0]",410
1640,"[1, 64, 0]",410
1641,"[1, 64, 0]",410
1642,"[1, 64, 0]",410
1643,"[1, 64, 0]",410
1644,"[1, 64, 0]",410
1645,"[1, 64, 0]",410
1646,"[1, 64, 0]",410
1647,"[1, 64, 0]",410
1648,"[1, 64, 0]",410
1649,"[1, 64, 0]",410
1650,"[1, 64, 0]",410
1651,"[1, 64, 0]",410
1652,"[1, 64, 0]",410
1653,"[1, 64, 0]",410
1654,"[1, 64, 0]",410
1655,"[1, 64, 0]",410
1656,"[1, 64, 0]",410
1657,"[1, 64, 0]",410
1658,"[1, 64, 0]",410
1659,"[1, 64, 0]",410
1660,"[1, 64, 0]",410
1661,"[1, 64, 0]",410
1662,"[1, 64, 0]",410
1663,"[1, 64, 0]",410
1664,"[1, 64, 0]",410
1665,"[1, 64, 0]",410
1666,"[1, 64, 0]",410
1667,"[1, 64, 0]",410
1668,"[1, 64, 0]",410
1669,"[1, 64, 0]",410
1670,"[1, 64, 0]",410
1671,"[1, 64, 0]",410
1672,"[1, 64, 0]",410
1673,"[1, 64, 0]",410
1674,"[1, 64, 0]",410
1675,"[1, 64, 0]",410
1676,"[1, 64, 0]",410
1677,"[1, 64, 0]",410
1678,"[1, 64, 0]",410
1679,"[1, 64, 0]",410
1680,"[1, 64, 0]",410
1681,"[1, 64, 0]",410
1682,"[1, 64, 0]",410
1683,"[1, 64, 0]",410
1684,"[1, 64, 0]",410
1685,"[1, 64, 0]",410
1686,"[1, 64, 0]",410
1687,"[1, 64, 0]",410
1688,"[1, 64, 0]",410
1689,"[1, 64, 0]",410
1690,"[1, 64, 0]",410
1691,"[1, 64, 0]",410
1692,"[1, 64, 0]",410
1693,"[1, 64, 0]",410
1694,"[1, 64, 0]",410
1695,"[1, 64, 0]",410
1696,"[1, 64, 0]",410
1697,"[1, 64, 0]",410
1698,"[1, 64, 0]",410
1699,"[1, 64, 0]",410
1700,"[1, 118, 0]",410
1701,"[1, 118, 0]",410
1702,"[1, 118, 0]",410
1703,"[1, 118, 0]",410
1704,"[1, 118, 0]",410
1705,"[1, 118, 0]",410
1706,"[1, 118, 0]",410
1707,"[1, 118, 0]",410
1708,"[1, 64, 0]",410
1709,"[1, 118, 0]",410
1710,"[1, 118, 0]",410
1711,"[1, 118, 0]",410
1712,"[1, 118, 0]",410
1713,"[1, 118, 0]",410
1714,"[1, 118, 0]",410
1715,"[1, 118, 0]",410
1716,"[1, 118, 0]",410
1717,"[1, 118, 0]",410
1718,"[1, 118, 0]",410
1719,"[1, 118, 0]",410
1720,"[1, 118, 0]",410
1721,"[1, 118, 0]",410
1722,"[1, 118, 0]",410
1723,"[1, 118, 0]",410
1724,"[1, 118, 0]",410
1725,"[1, 118, 0]",410
1726,"[1, 118, 0]",410
1727,"[1, 118, 0]",410
1728,"[1, 118, 0]",410
1729,"[1, 118, 0]",410
1730,"[1, 118, 0]",410
1731,"[1, 118, 0]",410
1732,"[1, 118, 0]",410
1733,"[1, 118, 0]",410
1734,"[1, 118, 0]",410
1735,"[1, 118, 0]",410
1736,"[1, 118, 0]",410
1737,"[1, 118, 0]",410
1738,"[1, 118, 0]",410
1739,"[1, 118, 0]",410
1740,"[1, 118, 0]",410
1741,"[1, 118, 0]",410
1742,"[1, 118, 0]",410
1743,"[1, 118, 0]",410
1744,"[1, 118, 0]",410
1745,"[1, 118, 0]",410
1746,"[1, 118, 0]",410
1747,"[1, 118, 0]",410
1748,"[1, 118, 0]",410
1749,"[1, 118, 0]",410
1750,"[1, 118, 0]",410
1751,"[1, 118, 0]",410
1752,"[1, 118, 0]",410
1753,"[1, 118, 0]",410
1754,"[1, 118, 0]",410
1755,"[1, 118, 0]",410
1756,"[1, 118, 0]",410
1757,"[1, 118, 0]",410
1758,"[1, 118, 0]",410
1759,"[1, 118, 0]",410
1760,"[1, 118, 0]",410
1761,"[1, 118, 0]",410
1762,"[1, 118, 0]",410
1763,"[1, 118, 0]",410
1764,"[1, 118, 0]",410
1765,"[1, 118, 0]",410
1766,"[1, 118, 0]",410
1767,"[1, 118, 0]",410
1768,"[1, 118, 0]",410
1769,"[1, 118, 0]",410
1770,"[1, 118, 0]",410
1771,"[1, 118, 0]",410
1772,"[1, 118, 0]",410
1773,"[1, 118, 0]",410
1774,"[1, 64, 0]",410
1775,"[1, 118, 0]",410
1776,"[1, 118, 0]",410
1777,"[1, 118, 0]",410
1778,"[1, 118, 0]",410
1779,"[1, 118, 0]",410
1780,"[1, 118, 0]",410
1781,"[1, 118, 0]",410
1782,"[1, 118, 0]",410
1783,"[1, 118, 0]",410
1784,"[1, 118, 0]",410
1785,"[1, 118, 0]",410
1786,"[1, 118, 0]",410
1787,"[1, 118, 0]",410
1788,"[1, 118, 0]",410
1789,"[1, 118, 0]",410
1790,"[1, 118, 0]",410
1791,"[1, 118, 0]",410
1792,"[1, 118, 0]",410
1793,"[1, 118, 0]",410
1794,"[1, 118, 0]",410
1795,"[1, 118, 0]",410
1796,"[1, 118, 0]",410
1797,"[1, 118, 0]",410
1798,"[1, 118, 0]",410
1799,"[1, 118, 0]",410
1800,"[1, 64, 0]",411
1801,"[1, 64, 0]",411
1802,"[1, 64, 0]",411
1803,"[1, 64, 0]",411
1804,"[1, 64, 0]",411
1805,"[1, 64, 0]",411
1806,"[1, 64, 0]",411
1807,"[1, 64, 0]",411
1808,"[1, 64, 0]",411
