,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
404,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 2122, 58]","[0, 52, 116]","[0, 1427, 120]","[1, 52, 120]","[1, 116, 122]","[1, 144, 122]","[1, 1459, 123]","[0, 564, 181]","[0, 83, 181]","[0, 52, 181]","[1, 52, 181]","[1, 83, 181]","[0, 302, 185]","[0, 185, 191]","[1, 52, 191]","[0, 1443, 191]","[0, 1038, 191]",11
405,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 2026, 58]","[0, 52, 119]","[0, 52, 119]","[0, 1427, 134]","[1, 52, 134]","[1, 116, 136]","[1, 144, 136]","[1, 1474, 137]","[0, 564, 196]","[0, 83, 196]","[0, 52, 196]","[1, 52, 196]","[1, 83, 197]","[0, 223, 203]","[0, 1443, 205]","[0, 1037, 205]","[0, 124, 205]",11
406,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1851, 58]","[0, 52, 119]","[0, 52, 123]","[0, 3897, 123]","[1, 52, 123]","[1, 116, 131]","[1, 144, 132]","[1, 517, 133]","[0, 52, 191]","[0, 573, 191]","[1, 83, 191]","[0, 224, 201]","[0, 1443, 202]","[0, 1037, 202]","[0, 124, 202]","[1, 52, 202]","[1, 172, 212]",11
407,"[1, 60, 0]","[0, 60, 62]","[1, 52, 62]","[1, 1851, 62]","[0, 52, 120]","[0, 52, 120]","[0, 1500, 127]","[1, 52, 127]","[0, 2449, 127]","[1, 52, 127]","[1, 116, 129]","[1, 144, 129]","[1, 517, 129]","[0, 564, 185]","[0, 83, 185]","[1, 52, 185]","[1, 83, 185]","[0, 224, 199]","[0, 1443, 200]","[0, 1048, 200]",11
408,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 2122, 60]","[0, 52, 119]","[0, 52, 119]","[0, 1427, 122]","[1, 52, 122]","[1, 116, 124]","[1, 144, 124]","[1, 517, 125]","[1, 982, 125]","[0, 564, 182]","[0, 83, 182]","[0, 52, 182]","[1, 52, 182]","[1, 83, 182]","[0, 302, 191]","[0, 185, 192]","[1, 52, 192]",11
409,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 2058, 58]","[0, 52, 116]","[0, 52, 116]","[0, 1427, 120]","[1, 52, 120]","[1, 116, 122]","[1, 144, 122]","[1, 1460, 123]","[0, 564, 181]","[0, 83, 181]","[0, 52, 181]","[1, 52, 181]","[1, 83, 181]","[0, 224, 188]","[0, 1443, 188]","[0, 1079, 188]","[1, 52, 188]",11
410,"[1, 60, 0]","[0, 60, 70]","[1, 52, 70]","[1, 1883, 71]","[0, 52, 142]","[0, 3896, 169]","[1, 52, 169]","[1, 116, 172]","[1, 144, 172]","[1, 517, 194]","[0, 564, 273]","[0, 83, 273]","[0, 224, 273]","[0, 1443, 273]","[0, 1079, 273]","[1, 52, 273]","[1, 83, 274]","[1, 172, 281]","[1, 1735, 310]","[1, 177, 312]",11
411,"[1, 60, 0]","[0, 60, 68]","[1, 52, 68]","[1, 2058, 69]","[0, 52, 131]","[0, 1427, 131]","[1, 52, 131]","[1, 116, 134]","[1, 144, 134]","[1, 1460, 134]","[0, 564, 191]","[0, 83, 191]","[1, 52, 191]","[1, 83, 191]","[0, 52, 192]","[0, 302, 202]","[0, 185, 205]","[0, 1443, 205]","[0, 1046, 205]","[0, 83, 205]",11
412,"[1, 60, 0]","[0, 60, 120]","[1, 52, 120]","[1, 2026, 120]","[0, 52, 178]","[0, 1427, 181]","[1, 52, 181]","[1, 116, 183]","[1, 144, 183]","[1, 1476, 184]","[0, 564, 240]","[1, 83, 241]","[0, 83, 241]","[0, 52, 242]","[0, 302, 252]","[1, 52, 252]","[0, 185, 254]","[0, 1443, 254]","[0, 1036, 254]","[0, 93, 254]",11
413,"[1, 60, 0]","[0, 60, 101]","[1, 52, 101]","[1, 2026, 101]","[0, 52, 162]","[0, 52, 164]","[0, 1427, 166]","[1, 52, 166]","[1, 116, 168]","[1, 144, 168]","[1, 1458, 168]","[0, 564, 237]","[0, 52, 237]","[0, 83, 237]","[1, 52, 238]","[1, 83, 238]","[0, 302, 255]","[0, 185, 255]","[0, 1443, 255]","[0, 1109, 255]",11
