,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
735,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 48]","[0, 52, 94]","[0, 52, 94]","[0, 4362, 99]","[1, 52, 99]","[1, 116, 114]","[1, 222, 114]","[1, 433, 114]","[0, 564, 158]","[0, 52, 158]","[0, 83, 158]","[1, 83, 165]","[0, 224, 167]","[0, 1443, 167]","[0, 1037, 167]","[0, 93, 167]","[0, 83, 167]",20
736,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 53]","[0, 52, 98]","[0, 52, 98]","[0, 4364, 104]","[1, 52, 104]","[1, 116, 127]","[1, 222, 128]","[1, 433, 132]","[0, 564, 172]","[0, 83, 173]","[1, 83, 174]","[0, 224, 192]","[0, 1443, 192]","[0, 1036, 192]","[0, 93, 192]","[0, 83, 192]","[1, 52, 198]",20
737,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 52]","[0, 52, 97]","[0, 52, 97]","[0, 4362, 103]","[1, 52, 103]","[1, 116, 132]","[1, 222, 133]","[1, 433, 134]","[0, 564, 176]","[1, 83, 177]","[0, 83, 177]","[0, 224, 189]","[0, 1443, 189]","[0, 1110, 189]","[1, 52, 189]","[1, 236, 203]","[1, 126, 213]",20
738,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 46]","[0, 52, 91]","[0, 52, 93]","[0, 4363, 94]","[1, 52, 94]","[1, 116, 116]","[1, 222, 117]","[1, 433, 117]","[0, 564, 161]","[1, 83, 162]","[0, 83, 162]","[0, 224, 176]","[0, 1443, 176]","[0, 1079, 176]","[0, 83, 176]","[1, 52, 181]","[0, 52, 248]",20
739,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4364, 99]","[1, 52, 100]","[1, 116, 127]","[1, 222, 128]","[1, 433, 128]","[0, 564, 173]","[0, 83, 173]","[1, 83, 178]","[0, 224, 186]","[0, 1443, 186]","[0, 1048, 186]","[0, 83, 186]","[1, 52, 187]","[1, 236, 211]",20
740,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 50]","[0, 52, 94]","[0, 52, 94]","[0, 4363, 101]","[1, 52, 101]","[1, 116, 140]","[1, 222, 141]","[1, 433, 143]","[0, 564, 187]","[0, 83, 187]","[1, 83, 187]","[0, 224, 195]","[0, 1443, 195]","[0, 1110, 195]","[1, 52, 195]","[1, 236, 209]","[1, 126, 218]",20
741,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 59]","[0, 52, 104]","[0, 52, 104]","[0, 4363, 109]","[1, 52, 109]","[1, 116, 145]","[1, 222, 146]","[1, 433, 146]","[0, 564, 190]","[0, 83, 191]","[1, 83, 192]","[0, 224, 209]","[0, 1443, 209]","[0, 1108, 209]","[1, 52, 210]","[1, 236, 240]","[1, 126, 250]",20
742,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 49]","[0, 52, 94]","[0, 52, 94]","[0, 4363, 99]","[1, 52, 99]","[1, 116, 137]","[1, 222, 152]","[1, 433, 154]","[0, 564, 181]","[1, 83, 182]","[0, 83, 197]","[0, 224, 209]","[0, 1443, 209]","[0, 1047, 209]","[0, 83, 209]","[1, 52, 209]","[1, 236, 221]",20
743,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4362, 97]","[1, 52, 97]","[1, 116, 122]","[1, 222, 123]","[1, 433, 124]","[0, 564, 166]","[0, 83, 168]","[1, 83, 168]","[0, 224, 182]","[0, 1443, 182]","[0, 1078, 182]","[1, 52, 182]","[1, 236, 241]","[0, 52, 254]",20
744,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4362, 97]","[1, 52, 97]","[1, 116, 131]","[1, 222, 133]","[1, 433, 133]","[0, 564, 176]","[1, 83, 176]","[0, 83, 177]","[0, 224, 185]","[1, 52, 185]","[0, 1443, 186]","[0, 1038, 186]","[0, 93, 186]","[0, 83, 186]",20
