,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
2283,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 392, 38]","[0, 52, 76]","[0, 52, 76]","[0, 1500, 81]","[0, 1500, 81]","[0, 582, 81]","[1, 52, 82]","[1, 52, 82]","[1, 116, 83]","[1, 144, 83]","[1, 548, 83]","[0, 52, 121]","[0, 573, 121]","[1, 52, 121]","[1, 83, 122]","[0, 224, 129]",0
2284,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 77]","[0, 52, 77]","[0, 1500, 87]","[0, 1500, 87]","[0, 583, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 116, 88]","[1, 144, 88]","[1, 548, 89]","[0, 564, 126]","[0, 83, 126]","[1, 52, 126]","[1, 52, 127]",0
2285,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 77]","[0, 1500, 83]","[0, 1500, 83]","[0, 582, 83]","[1, 52, 83]","[1, 52, 83]","[1, 116, 84]","[1, 144, 85]","[1, 548, 85]","[0, 52, 122]","[0, 573, 122]","[1, 52, 123]","[1, 83, 123]","[0, 224, 130]","[1, 52, 130]",0
2286,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 77]","[0, 52, 77]","[0, 1500, 81]","[0, 1500, 81]","[0, 583, 81]","[1, 52, 81]","[1, 52, 81]","[1, 52, 82]","[1, 116, 83]","[1, 144, 83]","[1, 548, 83]","[0, 52, 122]","[0, 573, 122]","[1, 52, 122]","[1, 83, 122]",0
2287,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1440, 38]","[1, 392, 38]","[0, 52, 76]","[0, 1500, 83]","[0, 1500, 83]","[0, 581, 83]","[1, 52, 83]","[1, 52, 83]","[1, 116, 84]","[1, 144, 84]","[1, 548, 84]","[0, 564, 122]","[0, 83, 122]","[1, 52, 122]","[1, 52, 122]","[1, 83, 122]","[0, 224, 133]",0
2288,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 77]","[0, 1500, 81]","[0, 1500, 81]","[0, 582, 81]","[1, 52, 81]","[1, 52, 81]","[1, 52, 81]","[1, 116, 83]","[1, 144, 83]","[1, 548, 83]","[0, 52, 121]","[0, 573, 121]","[1, 52, 121]","[1, 83, 121]","[0, 224, 130]",0
2289,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 392, 38]","[0, 52, 76]","[0, 52, 76]","[0, 1500, 80]","[0, 1500, 80]","[0, 582, 80]","[1, 52, 81]","[1, 52, 81]","[1, 52, 81]","[1, 116, 82]","[1, 144, 82]","[1, 548, 82]","[0, 564, 120]","[0, 83, 120]","[1, 52, 120]","[1, 52, 120]",0
2290,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 76]","[0, 52, 76]","[0, 1500, 84]","[0, 1500, 84]","[0, 583, 84]","[1, 52, 84]","[1, 52, 84]","[1, 116, 85]","[1, 144, 86]","[1, 548, 86]","[0, 52, 123]","[0, 573, 123]","[1, 52, 123]","[1, 83, 123]","[0, 224, 145]",0
2291,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 392, 38]","[0, 52, 76]","[0, 52, 76]","[0, 1500, 84]","[0, 1500, 84]","[0, 582, 84]","[1, 52, 84]","[1, 52, 84]","[1, 116, 85]","[1, 144, 85]","[1, 548, 85]","[0, 52, 123]","[0, 573, 123]","[1, 52, 123]","[1, 83, 123]","[0, 224, 132]",0
2292,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 392, 39]","[0, 52, 76]","[0, 1500, 83]","[0, 1500, 83]","[0, 582, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 116, 85]","[1, 144, 85]","[1, 548, 85]","[0, 52, 123]","[0, 573, 123]","[1, 52, 123]","[1, 83, 123]","[0, 224, 132]",0
2293,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 392, 38]","[0, 52, 76]","[0, 52, 76]","[0, 1500, 82]","[0, 1500, 82]","[0, 582, 82]","[1, 52, 82]","[1, 52, 82]","[1, 52, 82]","[1, 116, 84]","[1, 144, 84]","[1, 548, 84]","[0, 52, 122]","[0, 573, 122]","[1, 52, 122]","[1, 83, 122]",0
