,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
274,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 1500, 18]","[1, 52, 18]","[0, 1500, 19]","[0, 661, 19]","[1, 52, 19]","[1, 52, 19]","[1, 116, 23]","[0, 52, 23]","[1, 144, 23]","[1, 380, 23]","[0, 52, 23]","[0, 52, 23]","[0, 564, 27]","[1, 83, 28]","[0, 52, 28]",112
275,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 19]","[1, 52, 19]","[1, 116, 22]","[1, 144, 22]","[1, 380, 22]","[0, 52, 23]","[0, 52, 23]","[0, 52, 23]","[0, 564, 27]","[1, 83, 27]","[0, 52, 28]",112
276,"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 1962, 13]","[0, 52, 14]","[0, 52, 14]","[0, 1500, 34]","[1, 52, 34]","[0, 1500, 34]","[1, 52, 34]","[0, 663, 34]","[1, 52, 34]","[1, 116, 37]","[1, 144, 37]","[1, 380, 38]","[0, 52, 38]","[0, 52, 38]","[0, 52, 38]","[0, 564, 44]","[1, 83, 44]",112
277,"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1962, 9]","[0, 52, 10]","[0, 1500, 23]","[1, 52, 23]","[0, 1500, 23]","[1, 52, 23]","[0, 663, 23]","[1, 52, 23]","[1, 116, 26]","[1, 144, 27]","[0, 52, 27]","[1, 380, 27]","[0, 52, 27]","[0, 52, 27]","[0, 573, 32]","[1, 83, 33]","[0, 52, 33]",112
278,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 20]","[0, 662, 20]","[1, 52, 20]","[1, 52, 20]","[1, 116, 23]","[0, 52, 24]","[1, 144, 24]","[1, 380, 24]","[0, 52, 24]","[0, 52, 24]","[0, 564, 36]","[0, 83, 36]",112
279,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 8]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 23]","[1, 52, 23]","[0, 1500, 23]","[0, 662, 23]","[1, 52, 23]","[1, 52, 23]","[1, 116, 26]","[1, 144, 27]","[1, 380, 27]","[0, 52, 27]","[0, 52, 27]","[0, 564, 39]","[1, 83, 39]","[0, 52, 40]",112
280,"[1, 60, 0]","[0, 60, 8]","[1, 52, 8]","[1, 1962, 9]","[0, 52, 9]","[0, 1500, 21]","[1, 52, 21]","[0, 1500, 21]","[1, 52, 21]","[0, 663, 21]","[1, 52, 21]","[1, 116, 25]","[1, 144, 25]","[1, 380, 25]","[0, 52, 25]","[0, 52, 25]","[0, 52, 25]","[0, 564, 30]","[1, 83, 31]","[0, 52, 31]",112
281,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 1500, 17]","[1, 52, 17]","[0, 1500, 17]","[1, 52, 17]","[0, 663, 17]","[1, 52, 17]","[1, 116, 20]","[0, 52, 21]","[1, 144, 21]","[1, 380, 21]","[0, 52, 21]","[0, 564, 28]","[1, 83, 28]","[0, 83, 28]","[0, 52, 28]",112
282,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 662, 20]","[1, 52, 20]","[1, 116, 24]","[1, 144, 25]","[1, 380, 25]","[0, 52, 25]","[0, 52, 25]","[0, 52, 25]","[0, 564, 29]","[1, 83, 30]",112
283,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 8]","[0, 52, 8]","[0, 1500, 21]","[1, 52, 21]","[0, 1500, 21]","[1, 52, 21]","[0, 662, 21]","[1, 52, 21]","[1, 116, 25]","[0, 52, 25]","[1, 144, 26]","[1, 380, 26]","[0, 52, 26]","[0, 52, 26]","[0, 573, 31]","[1, 83, 32]","[0, 52, 32]",112
284,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 7]","[0, 52, 8]","[0, 1500, 21]","[1, 52, 21]","[0, 1500, 21]","[1, 52, 21]","[0, 661, 21]","[1, 52, 21]","[1, 116, 24]","[1, 144, 24]","[1, 380, 25]","[0, 52, 25]","[0, 52, 25]","[0, 52, 25]","[0, 564, 29]","[1, 83, 29]","[0, 52, 30]",112
285,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 25]","[1, 52, 25]","[0, 1500, 25]","[1, 52, 25]","[0, 662, 25]","[1, 52, 25]","[1, 116, 28]","[1, 144, 28]","[0, 52, 28]","[1, 380, 29]","[0, 52, 29]","[0, 52, 29]","[0, 564, 34]","[0, 83, 34]",112
286,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 662, 20]","[1, 52, 20]","[1, 116, 23]","[1, 144, 23]","[1, 380, 23]","[0, 52, 23]","[0, 52, 23]","[0, 52, 23]","[0, 573, 29]","[1, 83, 29]","[0, 52, 30]",112
